Date;Region/City;Region/City-Eng;Region_ID;Day-Confirmed;Day-Deaths;Day-Recovered;Confirmed;Deaths;Recovered
17.04.2020;Алтайский край;Altai region;22.00;5.00;0.00;1.00;53.00;0.00;4.00
17.04.2020;Амурская область;Amurskaya Oblast;28.00;2.00;0.00;0.00;11.00;0.00;4.00
17.04.2020;Архангельская область;Arkhangelsk region;29.00;1.00;0.00;1.00;34.00;0.00;11.00
17.04.2020;Астраханская область;Astrakhan region;30.00;4.00;0.00;5.00;64.00;3.00;7.00
17.04.2020;Белгородская область;Belgorod region;31.00;12.00;0.00;6.00;70.00;2.00;9.00
17.04.2020;Брянская область;Bryansk region;32.00;27.00;1.00;0.00;228.00;1.00;23.00
17.04.2020;Владимирская область;Vladimir region;33.00;24.00;0.00;0.00;183.00;5.00;1.00
17.04.2020;Волгоградская область;Volgograd region;34.00;4.00;0.00;0.00;62.00;0.00;7.00
17.04.2020;Вологодская область;Vologda Region;35.00;10.00;0.00;1.00;77.00;0.00;9.00
17.04.2020;Воронежская область;Voronezh region;36.00;19.00;1.00;4.00;108.00;2.00;24.00
17.04.2020;Еврейская автономная область;Jewish Autonomous Region;79.00;6.00;0.00;4.00;16.00;0.00;4.00
17.04.2020;Забайкальский край;Zabaykalsky Krai;75.00;8.00;0.00;0.00;38.00;0.00;1.00
17.04.2020;Ивановская область;Ivanovo region;37.00;13.00;0.00;2.00;149.00;0.00;10.00
17.04.2020;Иркутская область;Irkutsk region;38.00;7.00;0.00;0.00;54.00;2.00;4.00
17.04.2020;Кабардино-Балкарская Республика;Kabardino-Balkar Republic;7.00;23.00;0.00;0.00;92.00;0.00;3.00
17.04.2020;Калининградская область;Kaliningrad region;39.00;12.00;0.00;2.00;104.00;1.00;28.00
17.04.2020;Калужская область;Kaluga region;40.00;0.00;0.00;1.00;122.00;1.00;9.00
17.04.2020;Карачаево-Черкесская Республика;Karachay-Cherkess Republic;9.00;19.00;0.00;0.00;49.00;0.00;0.00
17.04.2020;Кемеровская область;Kemerovo region;42.00;4.00;0.00;0.00;22.00;0.00;5.00
17.04.2020;Кировская область;Kirov region;43.00;18.00;2.00;1.00;91.00;2.00;10.00
17.04.2020;Костромская область;Kostroma region;44.00;9.00;0.00;4.00;47.00;2.00;7.00
17.04.2020;Краснодарский край;Krasnodar region;23.00;30.00;0.00;8.00;290.00;3.00;48.00
17.04.2020;Красноярский край;Krasnoyarsk region;24.00;29.00;0.00;0.00;231.00;0.00;17.00
17.04.2020;Курганская область;Kurgan region;45.00;2.00;0.00;0.00;13.00;0.00;3.00
17.04.2020;Курская область;Kursk region;46.00;25.00;0.00;3.00;145.00;2.00;8.00
17.04.2020;Ленинградская область;Leningrad region;47.00;24.00;0.00;4.00;354.00;0.00;9.00
17.04.2020;Липецкая область;Lipetsk region;48.00;12.00;0.00;7.00;108.00;0.00;29.00
17.04.2020;Москва;Moscow;77.00;1959.00;14.00;123.00;18105.00;127.00;1517.00
17.04.2020;Московская область;Moscow region;50.00;472.00;7.00;14.00;3526.00;40.00;105.00
17.04.2020;Мурманская область;Murmansk region;51.00;8.00;0.00;6.00;314.00;1.00;21.00
17.04.2020;Нижегородская область;Nizhny Novgorod Region;52.00;54.00;0.00;0.00;458.00;4.00;21.00
17.04.2020;Новгородская область;Novgorod region;53.00;21.00;0.00;0.00;74.00;1.00;4.00
17.04.2020;Новосибирская область;Novosibirsk region;54.00;12.00;1.00;0.00;76.00;2.00;14.00
17.04.2020;Омская область;Omsk region;55.00;3.00;0.00;0.00;26.00;0.00;9.00
17.04.2020;Оренбургская область;Orenburg region;56.00;38.00;0.00;1.00;120.00;2.00;13.00
17.04.2020;Орловская область;Oryol Region;57.00;12.00;0.00;0.00;85.00;0.00;7.00
17.04.2020;Пензенская область;Penza region;58.00;12.00;0.00;0.00;119.00;2.00;4.00
17.04.2020;Пермский край;Perm;59.00;12.00;0.00;0.00;144.00;3.00;19.00
17.04.2020;Приморский край;Primorsky Krai;25.00;9.00;0.00;0.00;49.00;2.00;3.00
17.04.2020;Псковская область;Pskov region;60.00;5.00;0.00;0.00;37.00;4.00;8.00
17.04.2020;Республика Адыгея;Republic of Adygea;1.00;36.00;1.00;0.00;79.00;2.00;15.00
17.04.2020;Республика Алтай;Altai Republic;4.00;1.00;0.00;0.00;1.00;0.00;0.00
17.04.2020;Республика Башкортостан;Republic of Bashkortostan;2.00;22.00;3.00;5.00;213.00;8.00;14.00
17.04.2020;Республика Бурятия;The Republic of Buryatia;3.00;3.00;0.00;0.00;103.00;2.00;24.00
17.04.2020;Республика Дагестан;The Republic of Dagestan;5.00;59.00;3.00;0.00;213.00;9.00;9.00
17.04.2020;Республика Ингушетия;The Republic of Ingushetia;6.00;38.00;0.00;0.00;191.00;2.00;1.00
17.04.2020;Республика Калмыкия;Republic of Kalmykia;8.00;17.00;1.00;0.00;53.00;3.00;9.00
17.04.2020;Республика Карелия;The Republic of Karelia;10.00;1.00;0.00;0.00;9.00;0.00;0.00
17.04.2020;Республика Коми;Komi Republic;11.00;14.00;0.00;0.00;455.00;3.00;6.00
17.04.2020;Республика Крым;Republic of Crimea;82.00;3.00;0.00;0.00;40.00;0.00;14.00
17.04.2020;Республика Марий Эл;Mari El Republic;12.00;32.00;0.00;16.00;179.00;1.00;24.00
17.04.2020;Республика Мордовия;The Republic of Mordovia;13.00;65.00;0.00;0.00;136.00;1.00;5.00
17.04.2020;Республика Саха (Якутия);The Republic of Sakha (Yakutia);14.00;3.00;0.00;0.00;38.00;0.00;15.00
17.04.2020;Республика Татарстан;Republic of Tatarstan;16.00;16.00;0.00;4.00;144.00;0.00;18.00
17.04.2020;Республика Тыва;Tyva Republic;17.00;1.00;0.00;0.00;9.00;0.00;0.00
17.04.2020;Республика Хакасия;The Republic of Khakassia;19.00;11.00;0.00;0.00;38.00;0.00;3.00
17.04.2020;Республика Чувашия;Chuvash Republic;21.00;12.00;0.00;0.00;137.00;1.00;2.00
17.04.2020;Ростовская область;Rostov region;61.00;23.00;0.00;2.00;168.00;0.00;10.00
17.04.2020;Рязанская область;Ryazan Oblast;62.00;30.00;0.00;0.00;184.00;0.00;4.00
17.04.2020;Самарская область;Samara Region;63.00;13.00;0.00;0.00;63.00;0.00;14.00
17.04.2020;Санкт-Петербург;St. Petersburg;78.00;424.00;0.00;21.00;1507.00;7.00;131.00
17.04.2020;Саратовская область;Saratov region;64.00;17.00;0.00;5.00;87.00;0.00;13.00
17.04.2020;Сахалинская область;Sakhalin region;65.00;7.00;0.00;0.00;19.00;0.00;6.00
17.04.2020;Свердловская область;Sverdlovsk region;66.00;4.00;0.00;3.00;115.00;0.00;47.00
17.04.2020;Севастополь;Sevastopol;92.00;4.00;0.00;0.00;12.00;0.00;4.00
17.04.2020;Смоленская область;Smolensk region;67.00;7.00;1.00;0.00;139.00;2.00;1.00
17.04.2020;Ставропольский край;Stavropol region;26.00;12.00;0.00;8.00;155.00;2.00;19.00
17.04.2020;Тамбовская область;Tambov Region;68.00;0.00;0.00;2.00;133.00;0.00;8.00
17.04.2020;Тверская область;Tver region;69.00;37.00;0.00;0.00;188.00;0.00;9.00
17.04.2020;Тульская область;Tula region;71.00;25.00;0.00;5.00;199.00;0.00;24.00
17.04.2020;Тюменская область;Tyumen region;72.00;34.00;1.00;0.00;146.00;2.00;10.00
17.04.2020;Удмуртская Республика;Udmurt republic;18.00;0.00;1.00;2.00;58.00;3.00;6.00
17.04.2020;Ульяновская область;Ulyanovsk region;73.00;15.00;1.00;0.00;138.00;2.00;2.00
17.04.2020;Хабаровский край;Khabarovsk region;27.00;18.00;1.00;3.00;109.00;3.00;10.00
17.04.2020;Ханты-Мансийский АО;Khanty-Mansiysk;86.00;18.00;0.00;0.00;128.00;0.00;15.00
17.04.2020;Челябинская область;Chelyabinsk region;74.00;4.00;0.00;3.00;64.00;0.00;29.00
17.04.2020;Чеченская Республика;Chechen Republic;95.00;7.00;0.00;0.00;115.00;5.00;15.00
17.04.2020;Чукотский автономный округ;Chukotka Autonomous Okrug;87.00;1.00;0.00;0.00;2.00;0.00;0.00
17.04.2020;Ямало-Ненецкий АО;Yamalo-Nenets Autonomous Okrug;89.00;6.00;0.00;5.00;101.00;1.00;5.00
17.04.2020;Ярославская область;Yaroslavl region;76.00;19.00;0.00;0.00;81.00;0.00;7.00
18.04.2020;Алтайский край;Altai region;22.00;10.00;0.00;0.00;63.00;0.00;4.00
18.04.2020;Амурская область;Amurskaya Oblast;28.00;3.00;0.00;0.00;14.00;0.00;4.00
18.04.2020;Архангельская область;Arkhangelsk region;29.00;5.00;0.00;0.00;39.00;0.00;11.00
18.04.2020;Астраханская область;Astrakhan region;30.00;35.00;0.00;0.00;99.00;3.00;7.00
18.04.2020;Белгородская область;Belgorod region;31.00;11.00;0.00;0.00;81.00;2.00;9.00
18.04.2020;Брянская область;Bryansk region;32.00;28.00;0.00;6.00;256.00;1.00;29.00
18.04.2020;Владимирская область;Vladimir region;33.00;15.00;0.00;10.00;198.00;5.00;11.00
18.04.2020;Волгоградская область;Volgograd region;34.00;17.00;1.00;16.00;79.00;1.00;23.00
18.04.2020;Вологодская область;Vologda Region;35.00;9.00;0.00;4.00;86.00;0.00;13.00
18.04.2020;Воронежская область;Voronezh region;36.00;22.00;3.00;0.00;130.00;5.00;24.00
18.04.2020;Еврейская автономная область;Jewish Autonomous Region;79.00;3.00;0.00;0.00;19.00;0.00;4.00
18.04.2020;Забайкальский край;Zabaykalsky Krai;75.00;1.00;0.00;3.00;39.00;0.00;4.00
18.04.2020;Ивановская область;Ivanovo region;37.00;15.00;1.00;2.00;164.00;1.00;12.00
18.04.2020;Иркутская область;Irkutsk region;38.00;1.00;0.00;6.00;55.00;2.00;10.00
18.04.2020;Кабардино-Балкарская Республика;Kabardino-Balkar Republic;7.00;22.00;0.00;5.00;114.00;0.00;8.00
18.04.2020;Калининградская область;Kaliningrad region;39.00;11.00;0.00;2.00;115.00;1.00;30.00
18.04.2020;Калужская область;Kaluga region;40.00;29.00;1.00;0.00;151.00;2.00;9.00
18.04.2020;Камчатский край;Kamchatka Krai;41.00;0.00;0.00;1.00;29.00;0.00;3.00
18.04.2020;Карачаево-Черкесская Республика;Karachay-Cherkess Republic;9.00;1.00;0.00;1.00;50.00;0.00;1.00
18.04.2020;Кемеровская область;Kemerovo region;42.00;13.00;1.00;1.00;35.00;1.00;6.00
18.04.2020;Кировская область;Kirov region;43.00;20.00;0.00;3.00;111.00;2.00;13.00
18.04.2020;Костромская область;Kostroma region;44.00;6.00;0.00;0.00;53.00;2.00;7.00
18.04.2020;Краснодарский край;Krasnodar region;23.00;45.00;1.00;1.00;335.00;4.00;49.00
18.04.2020;Красноярский край;Krasnoyarsk region;24.00;45.00;0.00;0.00;276.00;0.00;17.00
18.04.2020;Курская область;Kursk region;46.00;25.00;0.00;0.00;170.00;2.00;8.00
18.04.2020;Ленинградская область;Leningrad region;47.00;34.00;0.00;0.00;388.00;0.00;9.00
18.04.2020;Липецкая область;Lipetsk region;48.00;21.00;0.00;9.00;129.00;0.00;38.00
18.04.2020;Магаданская область;Magadan Region;49.00;44.00;0.00;0.00;62.00;0.00;1.00
18.04.2020;Москва;Moscow;77.00;2649.00;21.00;162.00;20754.00;148.00;1679.00
18.04.2020;Московская область;Moscow region;50.00;428.00;0.00;21.00;3954.00;40.00;126.00
18.04.2020;Мурманская область;Murmansk region;51.00;7.00;1.00;6.00;321.00;2.00;27.00
18.04.2020;Нижегородская область;Nizhny Novgorod Region;52.00;59.00;0.00;0.00;517.00;4.00;21.00
18.04.2020;Новгородская область;Novgorod region;53.00;6.00;0.00;0.00;80.00;1.00;4.00
18.04.2020;Новосибирская область;Novosibirsk region;54.00;10.00;0.00;2.00;86.00;2.00;16.00
18.04.2020;Омская область;Omsk region;55.00;5.00;0.00;4.00;31.00;0.00;13.00
18.04.2020;Оренбургская область;Orenburg region;56.00;20.00;0.00;2.00;140.00;2.00;15.00
18.04.2020;Орловская область;Oryol Region;57.00;34.00;1.00;0.00;119.00;1.00;7.00
18.04.2020;Пензенская область;Penza region;58.00;21.00;0.00;0.00;140.00;2.00;4.00
18.04.2020;Пермский край;Perm;59.00;26.00;0.00;2.00;170.00;3.00;21.00
18.04.2020;Приморский край;Primorsky Krai;25.00;18.00;0.00;1.00;67.00;2.00;4.00
18.04.2020;Псковская область;Pskov region;60.00;5.00;2.00;0.00;42.00;6.00;8.00
18.04.2020;Республика Адыгея;Republic of Adygea;1.00;5.00;0.00;0.00;84.00;2.00;15.00
18.04.2020;Республика Алтай;Altai Republic;4.00;1.00;0.00;0.00;2.00;0.00;0.00
18.04.2020;Республика Башкортостан;Republic of Bashkortostan;2.00;39.00;0.00;0.00;252.00;8.00;14.00
18.04.2020;Республика Бурятия;The Republic of Buryatia;3.00;9.00;0.00;2.00;112.00;2.00;26.00
18.04.2020;Республика Дагестан;The Republic of Dagestan;5.00;44.00;0.00;19.00;257.00;9.00;28.00
18.04.2020;Республика Ингушетия;The Republic of Ingushetia;6.00;36.00;2.00;21.00;227.00;4.00;22.00
18.04.2020;Республика Калмыкия;Republic of Kalmykia;8.00;14.00;0.00;0.00;67.00;3.00;9.00
18.04.2020;Республика Карелия;The Republic of Karelia;10.00;6.00;0.00;0.00;15.00;0.00;0.00
18.04.2020;Республика Коми;Komi Republic;11.00;19.00;0.00;0.00;474.00;3.00;6.00
18.04.2020;Республика Крым;Republic of Crimea;82.00;3.00;0.00;7.00;43.00;0.00;21.00
18.04.2020;Республика Марий Эл;Mari El Republic;12.00;40.00;0.00;0.00;219.00;1.00;24.00
18.04.2020;Республика Мордовия;The Republic of Mordovia;13.00;62.00;0.00;0.00;198.00;1.00;5.00
18.04.2020;Республика Саха (Якутия);The Republic of Sakha (Yakutia);14.00;9.00;0.00;1.00;47.00;0.00;16.00
18.04.2020;Республика Северная Осетия - Алания;Republic of North Ossetia - Alania;15.00;42.00;0.00;2.00;94.00;2.00;5.00
18.04.2020;Республика Татарстан;Republic of Tatarstan;16.00;16.00;0.00;7.00;160.00;0.00;25.00
18.04.2020;Республика Хакасия;The Republic of Khakassia;19.00;8.00;0.00;0.00;46.00;0.00;3.00
18.04.2020;Республика Чувашия;Chuvash Republic;21.00;27.00;0.00;4.00;164.00;1.00;6.00
18.04.2020;Ростовская область;Rostov region;61.00;29.00;0.00;2.00;197.00;0.00;12.00
18.04.2020;Рязанская область;Ryazan Oblast;62.00;41.00;0.00;5.00;225.00;0.00;9.00
18.04.2020;Самарская область;Samara Region;63.00;1.00;0.00;1.00;64.00;0.00;15.00
18.04.2020;Санкт-Петербург;St. Petersburg;78.00;139.00;1.00;101.00;1646.00;8.00;232.00
18.04.2020;Саратовская область;Saratov region;64.00;11.00;0.00;0.00;98.00;0.00;13.00
18.04.2020;Свердловская область;Sverdlovsk region;66.00;11.00;1.00;2.00;126.00;1.00;49.00
18.04.2020;Смоленская область;Smolensk region;67.00;13.00;0.00;0.00;152.00;2.00;1.00
18.04.2020;Ставропольский край;Stavropol region;26.00;54.00;0.00;5.00;209.00;2.00;24.00
18.04.2020;Тамбовская область;Tambov Region;68.00;32.00;0.00;0.00;165.00;0.00;8.00
18.04.2020;Тверская область;Tver region;69.00;49.00;0.00;0.00;237.00;0.00;9.00
18.04.2020;Томская область;Tomsk region;70.00;3.00;0.00;0.00;24.00;0.00;4.00
18.04.2020;Тульская область;Tula region;71.00;30.00;0.00;1.00;229.00;0.00;25.00
18.04.2020;Тюменская область;Tyumen region;72.00;39.00;0.00;0.00;185.00;2.00;10.00
18.04.2020;Удмуртская Республика;Udmurt republic;18.00;4.00;0.00;0.00;62.00;3.00;6.00
18.04.2020;Ульяновская область;Ulyanovsk region;73.00;19.00;0.00;0.00;157.00;2.00;2.00
18.04.2020;Хабаровский край;Khabarovsk region;27.00;38.00;1.00;2.00;147.00;4.00;12.00
18.04.2020;Ханты-Мансийский АО;Khanty-Mansiysk;86.00;33.00;0.00;4.00;161.00;0.00;19.00
18.04.2020;Челябинская область;Chelyabinsk region;74.00;7.00;0.00;4.00;71.00;0.00;33.00
18.04.2020;Чеченская Республика;Chechen Republic;95.00;60.00;0.00;0.00;175.00;5.00;15.00
18.04.2020;Ямало-Ненецкий АО;Yamalo-Nenets Autonomous Okrug;89.00;5.00;0.00;2.00;106.00;1.00;7.00
18.04.2020;Ярославская область;Yaroslavl region;76.00;24.00;0.00;5.00;105.00;0.00;12.00
19.04.2020;Алтайский край;Altai region;22.00;9.00;0.00;0.00;72.00;0.00;4.00
19.04.2020;Амурская область;Amurskaya Oblast;28.00;2.00;0.00;0.00;16.00;0.00;4.00
19.04.2020;Архангельская область;Arkhangelsk region;29.00;68.00;0.00;0.00;107.00;0.00;11.00
19.04.2020;Астраханская область;Astrakhan region;30.00;24.00;0.00;2.00;123.00;3.00;9.00
19.04.2020;Белгородская область;Belgorod region;31.00;9.00;0.00;2.00;90.00;2.00;11.00
19.04.2020;Брянская область;Bryansk region;32.00;23.00;0.00;1.00;279.00;1.00;30.00
19.04.2020;Владимирская область;Vladimir region;33.00;27.00;0.00;0.00;225.00;5.00;11.00
19.04.2020;Волгоградская область;Volgograd region;34.00;14.00;0.00;0.00;93.00;1.00;23.00
19.04.2020;Вологодская область;Vologda Region;35.00;7.00;0.00;0.00;93.00;0.00;13.00
19.04.2020;Воронежская область;Voronezh region;36.00;26.00;0.00;4.00;156.00;5.00;28.00
19.04.2020;Еврейская автономная область;Jewish Autonomous Region;79.00;1.00;0.00;0.00;20.00;0.00;4.00
19.04.2020;Забайкальский край;Zabaykalsky Krai;75.00;9.00;0.00;0.00;48.00;0.00;4.00
19.04.2020;Ивановская область;Ivanovo region;37.00;19.00;0.00;0.00;183.00;1.00;12.00
19.04.2020;Иркутская область;Irkutsk region;38.00;13.00;0.00;2.00;68.00;2.00;12.00
19.04.2020;Кабардино-Балкарская Республика;Kabardino-Balkar Republic;7.00;22.00;0.00;0.00;136.00;0.00;8.00
19.04.2020;Калининградская область;Kaliningrad region;39.00;11.00;0.00;0.00;126.00;1.00;30.00
19.04.2020;Калужская область;Kaluga region;40.00;37.00;0.00;0.00;188.00;2.00;9.00
19.04.2020;Камчатский край;Kamchatka Krai;41.00;5.00;0.00;0.00;34.00;0.00;3.00
19.04.2020;Карачаево-Черкесская Республика;Karachay-Cherkess Republic;9.00;17.00;0.00;0.00;67.00;0.00;1.00
19.04.2020;Кировская область;Kirov region;43.00;39.00;0.00;1.00;150.00;2.00;14.00
19.04.2020;Костромская область;Kostroma region;44.00;13.00;0.00;0.00;66.00;2.00;7.00
19.04.2020;Краснодарский край;Krasnodar region;23.00;48.00;1.00;5.00;383.00;5.00;54.00
19.04.2020;Красноярский край;Krasnoyarsk region;24.00;24.00;0.00;0.00;300.00;0.00;17.00
19.04.2020;Курская область;Kursk region;46.00;26.00;0.00;0.00;196.00;2.00;8.00
19.04.2020;Ленинградская область;Leningrad region;47.00;29.00;0.00;0.00;417.00;0.00;9.00
19.04.2020;Липецкая область;Lipetsk region;48.00;20.00;1.00;10.00;149.00;1.00;48.00
19.04.2020;Магаданская область;Magadan Region;49.00;3.00;0.00;0.00;65.00;0.00;1.00
19.04.2020;Москва;Moscow;77.00;3570.00;28.00;84.00;24324.00;176.00;1763.00
19.04.2020;Московская область;Moscow region;50.00;709.00;9.00;36.00;4663.00;49.00;162.00
19.04.2020;Мурманская область;Murmansk region;51.00;33.00;1.00;1.00;354.00;3.00;28.00
19.04.2020;Нижегородская область;Nizhny Novgorod Region;52.00;129.00;0.00;5.00;646.00;4.00;26.00
19.04.2020;Новгородская область;Novgorod region;53.00;18.00;0.00;0.00;98.00;1.00;4.00
19.04.2020;Новосибирская область;Novosibirsk region;54.00;22.00;1.00;0.00;108.00;3.00;16.00
19.04.2020;Омская область;Omsk region;55.00;2.00;0.00;1.00;33.00;0.00;14.00
19.04.2020;Оренбургская область;Orenburg region;56.00;44.00;0.00;1.00;184.00;2.00;16.00
19.04.2020;Орловская область;Oryol Region;57.00;13.00;0.00;3.00;132.00;1.00;10.00
19.04.2020;Пензенская область;Penza region;58.00;0.00;3.00;0.00;140.00;5.00;4.00
19.04.2020;Пермский край;Perm;59.00;28.00;0.00;6.00;198.00;3.00;27.00
19.04.2020;Приморский край;Primorsky Krai;25.00;13.00;0.00;0.00;80.00;2.00;4.00
19.04.2020;Псковская область;Pskov region;60.00;2.00;0.00;0.00;44.00;6.00;8.00
19.04.2020;Республика Адыгея;Republic of Adygea;1.00;7.00;0.00;0.00;91.00;2.00;15.00
19.04.2020;Республика Башкортостан;Republic of Bashkortostan;2.00;0.00;2.00;0.00;252.00;10.00;14.00
19.04.2020;Республика Бурятия;The Republic of Buryatia;3.00;8.00;0.00;11.00;120.00;2.00;37.00
19.04.2020;Республика Дагестан;The Republic of Dagestan;5.00;35.00;0.00;0.00;292.00;9.00;28.00
19.04.2020;Республика Ингушетия;The Republic of Ingushetia;6.00;42.00;1.00;0.00;269.00;5.00;22.00
19.04.2020;Республика Калмыкия;Republic of Kalmykia;8.00;7.00;0.00;0.00;74.00;3.00;9.00
19.04.2020;Республика Карелия;The Republic of Karelia;10.00;4.00;0.00;0.00;19.00;0.00;0.00
19.04.2020;Республика Коми;Komi Republic;11.00;7.00;0.00;4.00;481.00;3.00;10.00
19.04.2020;Республика Крым;Republic of Crimea;82.00;2.00;0.00;1.00;45.00;0.00;22.00
19.04.2020;Республика Марий Эл;Mari El Republic;12.00;43.00;0.00;0.00;262.00;1.00;24.00
19.04.2020;Республика Мордовия;The Republic of Mordovia;13.00;60.00;0.00;0.00;258.00;1.00;5.00
19.04.2020;Республика Саха (Якутия);The Republic of Sakha (Yakutia);14.00;41.00;0.00;0.00;88.00;0.00;16.00
19.04.2020;Республика Северная Осетия - Алания;Republic of North Ossetia - Alania;15.00;26.00;0.00;2.00;120.00;2.00;7.00
19.04.2020;Республика Татарстан;Republic of Tatarstan;16.00;31.00;0.00;0.00;191.00;0.00;25.00
19.04.2020;Республика Тыва;Tyva Republic;17.00;4.00;0.00;0.00;13.00;0.00;0.00
19.04.2020;Республика Хакасия;The Republic of Khakassia;19.00;22.00;0.00;0.00;68.00;0.00;3.00
19.04.2020;Республика Чувашия;Chuvash Republic;21.00;29.00;0.00;3.00;193.00;1.00;9.00
19.04.2020;Ростовская область;Rostov region;61.00;35.00;0.00;1.00;232.00;0.00;13.00
19.04.2020;Рязанская область;Ryazan Oblast;62.00;42.00;0.00;0.00;267.00;0.00;9.00
19.04.2020;Самарская область;Samara Region;63.00;15.00;0.00;0.00;79.00;0.00;15.00
19.04.2020;Санкт-Петербург;St. Petersburg;78.00;114.00;0.00;7.00;1760.00;8.00;239.00
19.04.2020;Саратовская область;Saratov region;64.00;16.00;0.00;0.00;114.00;0.00;13.00
19.04.2020;Сахалинская область;Sakhalin region;65.00;0.00;0.00;2.00;19.00;0.00;8.00
19.04.2020;Свердловская область;Sverdlovsk region;66.00;15.00;0.00;0.00;141.00;1.00;49.00
19.04.2020;Севастополь;Sevastopol;92.00;1.00;0.00;0.00;13.00;0.00;4.00
19.04.2020;Смоленская область;Smolensk region;67.00;21.00;0.00;3.00;173.00;2.00;4.00
19.04.2020;Ставропольский край;Stavropol region;26.00;23.00;1.00;2.00;232.00;3.00;26.00
19.04.2020;Тамбовская область;Tambov Region;68.00;22.00;0.00;0.00;187.00;0.00;8.00
19.04.2020;Тверская область;Tver region;69.00;33.00;0.00;3.00;270.00;0.00;12.00
19.04.2020;Томская область;Tomsk region;70.00;5.00;0.00;0.00;29.00;0.00;4.00
19.04.2020;Тульская область;Tula region;71.00;58.00;0.00;14.00;287.00;0.00;39.00
19.04.2020;Тюменская область;Tyumen region;72.00;42.00;0.00;10.00;227.00;2.00;20.00
19.04.2020;Удмуртская Республика;Udmurt republic;18.00;30.00;0.00;1.00;92.00;3.00;7.00
19.04.2020;Ульяновская область;Ulyanovsk region;73.00;11.00;0.00;1.00;168.00;2.00;3.00
19.04.2020;Хабаровский край;Khabarovsk region;27.00;38.00;0.00;0.00;185.00;4.00;12.00
19.04.2020;Ханты-Мансийский АО;Khanty-Mansiysk;86.00;14.00;0.00;1.00;175.00;0.00;20.00
19.04.2020;Челябинская область;Chelyabinsk region;74.00;12.00;0.00;2.00;83.00;0.00;35.00
19.04.2020;Чеченская Республика;Chechen Republic;95.00;44.00;0.00;4.00;219.00;5.00;19.00
19.04.2020;Ямало-Ненецкий АО;Yamalo-Nenets Autonomous Okrug;89.00;10.00;0.00;0.00;116.00;1.00;7.00
19.04.2020;Ярославская область;Yaroslavl region;76.00;12.00;0.00;0.00;117.00;0.00;12.00
20.04.2020;Алтайский край;Altai region;22.00;12.00;0.00;0.00;84.00;0.00;4.00
20.04.2020;Амурская область;Amurskaya Oblast;28.00;4.00;0.00;0.00;20.00;0.00;4.00
20.04.2020;Архангельская область;Arkhangelsk region;29.00;7.00;1.00;0.00;114.00;1.00;11.00
20.04.2020;Астраханская область;Astrakhan region;30.00;13.00;0.00;0.00;136.00;3.00;9.00
20.04.2020;Белгородская область;Belgorod region;31.00;22.00;0.00;0.00;112.00;2.00;11.00
20.04.2020;Брянская область;Bryansk region;32.00;42.00;0.00;0.00;321.00;1.00;30.00
20.04.2020;Владимирская область;Vladimir region;33.00;34.00;0.00;0.00;259.00;5.00;11.00
20.04.2020;Волгоградская область;Volgograd region;34.00;18.00;0.00;2.00;111.00;1.00;25.00
20.04.2020;Вологодская область;Vologda Region;35.00;7.00;0.00;0.00;100.00;0.00;13.00
20.04.2020;Воронежская область;Voronezh region;36.00;24.00;0.00;0.00;180.00;5.00;28.00
20.04.2020;Еврейская автономная область;Jewish Autonomous Region;79.00;2.00;0.00;0.00;22.00;0.00;4.00
20.04.2020;Ивановская область;Ivanovo region;37.00;20.00;1.00;0.00;203.00;2.00;12.00
20.04.2020;Иркутская область;Irkutsk region;38.00;7.00;1.00;1.00;75.00;3.00;13.00
20.04.2020;Кабардино-Балкарская Республика;Kabardino-Balkar Republic;7.00;16.00;0.00;0.00;152.00;0.00;8.00
20.04.2020;Калининградская область;Kaliningrad region;39.00;12.00;0.00;5.00;138.00;1.00;35.00
20.04.2020;Калужская область;Kaluga region;40.00;70.00;3.00;0.00;258.00;5.00;9.00
20.04.2020;Камчатский край;Kamchatka Krai;41.00;14.00;0.00;1.00;48.00;0.00;4.00
20.04.2020;Карачаево-Черкесская Республика;Karachay-Cherkess Republic;9.00;20.00;0.00;0.00;87.00;0.00;1.00
20.04.2020;Кемеровская область;Kemerovo region;42.00;6.00;0.00;0.00;41.00;1.00;6.00
20.04.2020;Кировская область;Kirov region;43.00;19.00;0.00;0.00;169.00;2.00;14.00
20.04.2020;Костромская область;Kostroma region;44.00;4.00;0.00;0.00;70.00;2.00;7.00
20.04.2020;Краснодарский край;Krasnodar region;23.00;34.00;3.00;5.00;417.00;8.00;59.00
20.04.2020;Красноярский край;Krasnoyarsk region;24.00;6.00;2.00;0.00;306.00;2.00;17.00
20.04.2020;Курская область;Kursk region;46.00;24.00;0.00;3.00;220.00;2.00;11.00
20.04.2020;Ленинградская область;Leningrad region;47.00;37.00;0.00;0.00;454.00;0.00;9.00
20.04.2020;Липецкая область;Lipetsk region;48.00;20.00;0.00;12.00;169.00;1.00;60.00
20.04.2020;Москва;Moscow;77.00;2026.00;28.00;75.00;26350.00;204.00;1838.00
20.04.2020;Московская область;Moscow region;50.00;578.00;0.00;14.00;5241.00;49.00;176.00
20.04.2020;Мурманская область;Murmansk region;51.00;46.00;0.00;0.00;400.00;3.00;28.00
20.04.2020;Нижегородская область;Nizhny Novgorod Region;52.00;113.00;1.00;0.00;759.00;5.00;26.00
20.04.2020;Новгородская область;Novgorod region;53.00;10.00;0.00;0.00;108.00;1.00;4.00
