Country;City;Date;SI_index
Россия;Тобольск;06.04.2020;3.20
Россия;Тобольск;07.03.2020;2.20
Россия;Тобольск;07.04.2020;3.40
Россия;Тобольск;08.03.2020;2.70
Россия;Тобольск;08.04.2020;3.60
Россия;Тобольск;09.03.2020;2.90
Россия;Тобольск;09.04.2020;3.30
Россия;Тобольск;10.03.2020;1.00
Россия;Тобольск;10.04.2020;3.00
Россия;Тобольск;11.03.2020;1.00
Россия;Тобольск;11.04.2020;3.30
Россия;Тобольск;12.03.2020;1.00
Россия;Тобольск;12.04.2020;3.60
Россия;Тобольск;13.03.2020;1.00
Россия;Тобольск;13.04.2020;2.80
Россия;Тобольск;14.03.2020;2.30
Россия;Тобольск;14.04.2020;2.90
Россия;Тобольск;15.03.2020;2.90
Россия;Тобольск;15.04.2020;2.80
Россия;Тобольск;16.03.2020;1.10
Россия;Тобольск;16.04.2020;2.80
Россия;Тобольск;17.03.2020;1.20
Россия;Тобольск;17.04.2020;2.80
Россия;Тобольск;18.03.2020;1.70
Россия;Тобольск;18.04.2020;3.30
Россия;Тобольск;19.03.2020;1.60
Россия;Тобольск;19.04.2020;3.50
Россия;Тобольск;20.03.2020;1.60
Россия;Тобольск;20.04.2020;2.80
Россия;Тобольск;21.03.2020;2.60
Россия;Тобольск;21.04.2020;2.80
Россия;Тобольск;22.03.2020;3.00
Россия;Тобольск;22.04.2020;2.70
Россия;Тобольск;23.02.2020;2.60
Россия;Тобольск;23.03.2020;1.60
Россия;Тобольск;23.04.2020;2.80
Россия;Тобольск;24.02.2020;2.90
Россия;Тобольск;24.03.2020;1.60
Россия;Тобольск;24.04.2020;2.70
Россия;Тобольск;25.02.2020;1.10
Россия;Тобольск;25.03.2020;1.60
Россия;Тобольск;25.04.2020;3.10
Россия;Тобольск;26.02.2020;1.20
Россия;Тобольск;26.03.2020;1.80
Россия;Тобольск;26.04.2020;3.30
Россия;Тобольск;27.02.2020;1.10
Россия;Тобольск;27.03.2020;1.70
Россия;Тобольск;27.04.2020;2.50
Россия;Тобольск;28.02.2020;1.10
Россия;Тобольск;28.03.2020;3.10
Россия;Тобольск;29.02.2020;2.30
Россия;Тобольск;29.03.2020;3.50
Россия;Тобольск;30.03.2020;3.10
Россия;Тобольск;31.03.2020;3.10
Россия;Тольятти;01.03.2020;2.70
Россия;Тольятти;01.04.2020;3.60
Россия;Тольятти;02.03.2020;0.90
Россия;Тольятти;02.04.2020;3.80
Россия;Тольятти;03.03.2020;0.80
Россия;Тольятти;03.04.2020;3.50
Россия;Тольятти;04.03.2020;0.80
Россия;Тольятти;04.04.2020;3.70
Россия;Тольятти;05.03.2020;0.70
Россия;Тольятти;05.04.2020;4.00
Россия;Тольятти;06.03.2020;0.80
Россия;Тольятти;06.04.2020;2.90
Россия;Тольятти;07.03.2020;2.30
Россия;Тольятти;07.04.2020;3.00
Россия;Тольятти;08.03.2020;2.70
Россия;Тольятти;08.04.2020;2.90
Россия;Тольятти;09.03.2020;3.00
Россия;Тольятти;09.04.2020;2.70
Россия;Тольятти;10.03.2020;0.80
Россия;Тольятти;10.04.2020;2.70
Россия;Тольятти;11.03.2020;0.70
Россия;Тольятти;11.04.2020;3.30
Россия;Тольятти;12.03.2020;0.90
Россия;Тольятти;12.04.2020;3.80
Россия;Тольятти;13.03.2020;0.80
Россия;Тольятти;13.04.2020;2.40
Россия;Тольятти;14.03.2020;2.30
Россия;Тольятти;14.04.2020;2.20
Россия;Тольятти;15.03.2020;3.10
Россия;Тольятти;15.04.2020;2.20
Россия;Тольятти;16.03.2020;1.00
Россия;Тольятти;16.04.2020;2.30
Россия;Тольятти;17.03.2020;1.20
Россия;Тольятти;17.04.2020;2.40
Россия;Тольятти;18.03.2020;1.20
Россия;Тольятти;18.04.2020;3.30
Россия;Тольятти;19.03.2020;1.30
Россия;Тольятти;19.04.2020;3.40
Россия;Тольятти;20.03.2020;1.40
Россия;Тольятти;20.04.2020;2.20
Россия;Тольятти;21.03.2020;2.70
Россия;Тольятти;21.04.2020;2.30
Россия;Тольятти;22.03.2020;3.30
Россия;Тольятти;22.04.2020;2.30
Россия;Тольятти;23.02.2020;2.80
Россия;Тольятти;23.03.2020;1.70
Россия;Тольятти;23.04.2020;2.30
Россия;Тольятти;24.02.2020;3.00
Россия;Тольятти;24.03.2020;1.50
Россия;Тольятти;24.04.2020;2.20
Россия;Тольятти;25.02.2020;1.00
Россия;Тольятти;25.03.2020;1.50
Россия;Тольятти;25.04.2020;3.00
Россия;Тольятти;26.02.2020;0.80
Россия;Тольятти;26.03.2020;1.50
Россия;Тольятти;26.04.2020;3.20
Россия;Тольятти;27.02.2020;0.90
Россия;Тольятти;27.03.2020;1.40
Россия;Тольятти;27.04.2020;1.90
Россия;Тольятти;28.02.2020;0.90
Россия;Тольятти;28.03.2020;2.90
Россия;Тольятти;29.02.2020;2.40
Россия;Тольятти;29.03.2020;3.50
Россия;Тольятти;30.03.2020;3.00
Россия;Тольятти;31.03.2020;3.10
Россия;Томск;01.03.2020;2.80
Россия;Томск;01.04.2020;2.90
Россия;Томск;02.03.2020;0.70
Россия;Томск;02.04.2020;2.80
Россия;Томск;03.03.2020;0.60
Россия;Томск;03.04.2020;2.80
Россия;Томск;04.03.2020;0.60
Россия;Томск;04.04.2020;3.40
Россия;Томск;05.03.2020;0.60
Россия;Томск;05.04.2020;3.70
Россия;Томск;06.03.2020;0.60
Россия;Томск;06.04.2020;2.30
Россия;Томск;07.03.2020;2.20
Россия;Томск;07.04.2020;2.30
Россия;Томск;08.03.2020;2.80
Россия;Томск;08.04.2020;2.30
Россия;Томск;09.03.2020;2.90
Россия;Томск;09.04.2020;2.30
Россия;Томск;10.03.2020;0.70
Россия;Томск;10.04.2020;2.40
Россия;Томск;11.03.2020;0.70
Россия;Томск;11.04.2020;3.30
Россия;Томск;12.03.2020;0.70
Россия;Томск;12.04.2020;3.60
Россия;Томск;13.03.2020;0.60
Россия;Томск;13.04.2020;2.20
Россия;Томск;14.03.2020;2.10
Россия;Томск;14.04.2020;2.10
Россия;Томск;15.03.2020;2.90
Россия;Томск;15.04.2020;2.00
Россия;Томск;16.03.2020;0.80
Россия;Томск;16.04.2020;2.10
Россия;Томск;17.03.2020;0.80
Россия;Томск;17.04.2020;2.00
Россия;Томск;18.03.2020;1.00
Россия;Томск;18.04.2020;3.00
Россия;Томск;19.03.2020;1.00
Россия;Томск;19.04.2020;3.30
Россия;Томск;20.03.2020;1.10
Россия;Томск;20.04.2020;2.00
Россия;Томск;21.03.2020;2.50
Россия;Томск;21.04.2020;1.90
Россия;Томск;22.03.2020;3.10
Россия;Томск;22.04.2020;1.90
Россия;Томск;23.02.2020;2.80
Россия;Томск;23.03.2020;1.30
Россия;Томск;23.04.2020;1.80
Россия;Томск;24.02.2020;2.80
Россия;Томск;24.03.2020;1.30
Россия;Томск;24.04.2020;1.80
Россия;Томск;25.02.2020;0.70
Россия;Томск;25.03.2020;1.30
Россия;Томск;25.04.2020;2.90
Россия;Томск;26.02.2020;0.70
Россия;Томск;26.03.2020;1.30
Россия;Томск;26.04.2020;3.10
Россия;Томск;27.02.2020;0.70
Россия;Томск;27.03.2020;1.40
Россия;Томск;27.04.2020;1.70
Россия;Томск;28.02.2020;0.70
Россия;Томск;28.03.2020;2.90
Россия;Томск;29.02.2020;2.20
Россия;Томск;29.03.2020;3.40
Россия;Томск;30.03.2020;2.50
Россия;Томск;31.03.2020;2.50
Россия;Троицк;01.03.2020;2.70
Россия;Троицк;01.04.2020;3.30
Россия;Троицк;02.03.2020;1.15
Россия;Троицк;02.04.2020;3.30
Россия;Троицк;03.03.2020;1.00
Россия;Троицк;03.04.2020;3.20
Россия;Троицк;04.03.2020;1.00
Россия;Троицк;04.04.2020;3.55
Россия;Троицк;05.03.2020;0.95
Россия;Троицк;05.04.2020;3.70
Россия;Троицк;06.03.2020;1.00
Россия;Троицк;06.04.2020;3.00
Россия;Троицк;07.03.2020;2.00
Россия;Троицк;07.04.2020;3.05
Россия;Троицк;08.03.2020;2.50
Россия;Троицк;08.04.2020;2.95
Россия;Троицк;09.03.2020;2.75
Россия;Троицк;09.04.2020;2.80
Россия;Троицк;10.03.2020;1.10
Россия;Троицк;10.04.2020;2.80
Россия;Троицк;11.03.2020;1.05
Россия;Троицк;11.04.2020;3.05
Россия;Троицк;12.03.2020;1.05
Россия;Троицк;12.04.2020;3.30
Россия;Троицк;13.03.2020;1.15
Россия;Троицк;13.04.2020;2.85
Россия;Троицк;14.03.2020;2.15
Россия;Троицк;14.04.2020;2.90
Россия;Троицк;15.03.2020;2.90
Россия;Троицк;15.04.2020;2.90
Россия;Троицк;16.03.2020;1.20
Россия;Троицк;16.04.2020;2.95
Россия;Троицк;17.03.2020;1.15
Россия;Троицк;17.04.2020;2.85
Россия;Троицк;18.03.2020;1.25
Россия;Троицк;18.04.2020;3.25
Россия;Троицк;19.03.2020;1.30
Россия;Троицк;19.04.2020;3.50
Россия;Троицк;20.03.2020;1.40
Россия;Троицк;20.04.2020;2.95
Россия;Троицк;21.03.2020;2.40
Россия;Троицк;21.04.2020;2.75
Россия;Троицк;22.03.2020;2.90
Россия;Троицк;22.04.2020;2.90
Россия;Троицк;23.02.2020;2.65
Россия;Троицк;23.03.2020;1.65
Россия;Троицк;23.04.2020;2.85
Россия;Троицк;24.02.2020;2.80
Россия;Троицк;24.03.2020;1.60
Россия;Троицк;24.04.2020;2.75
Россия;Троицк;25.02.2020;1.05
Россия;Троицк;25.03.2020;1.60
Россия;Троицк;25.04.2020;3.00
Россия;Троицк;26.02.2020;1.15
Россия;Троицк;26.03.2020;1.65
Россия;Троицк;26.04.2020;3.20
Россия;Троицк;27.02.2020;1.15
Россия;Троицк;27.03.2020;1.60
Россия;Троицк;27.04.2020;2.65
Россия;Троицк;28.02.2020;1.05
Россия;Троицк;28.03.2020;2.65
Россия;Троицк;29.02.2020;2.20
Россия;Троицк;29.03.2020;3.25
Россия;Троицк;30.03.2020;2.95
Россия;Троицк;31.03.2020;3.15
Россия;Туапсе;01.03.2020;2.80
Россия;Туапсе;01.04.2020;3.60
Россия;Туапсе;02.03.2020;1.00
Россия;Туапсе;02.04.2020;3.60
Россия;Туапсе;03.03.2020;0.80
Россия;Туапсе;03.04.2020;3.60
Россия;Туапсе;04.03.2020;0.80
Россия;Туапсе;04.04.2020;4.00
Россия;Туапсе;05.03.2020;0.70
Россия;Туапсе;05.04.2020;4.10
Россия;Туапсе;06.03.2020;0.80
Россия;Туапсе;06.04.2020;3.50
Россия;Туапсе;07.03.2020;1.70
Россия;Туапсе;07.04.2020;3.50
Россия;Туапсе;08.03.2020;2.10
Россия;Туапсе;08.04.2020;3.50
Россия;Туапсе;09.03.2020;2.30
Россия;Туапсе;09.04.2020;3.60
Россия;Туапсе;10.03.2020;0.90
Россия;Туапсе;10.04.2020;3.60
Россия;Туапсе;11.03.2020;0.90
Россия;Туапсе;11.04.2020;3.90
Россия;Туапсе;12.03.2020;0.80
Россия;Туапсе;12.04.2020;3.90
Россия;Туапсе;13.03.2020;0.80
Россия;Туапсе;13.04.2020;3.10
Россия;Туапсе;14.03.2020;2.00
Россия;Туапсе;14.04.2020;3.00
Россия;Туапсе;15.03.2020;2.90
Россия;Туапсе;15.04.2020;3.10
Россия;Туапсе;16.03.2020;1.20
Россия;Туапсе;16.04.2020;3.10
Россия;Туапсе;17.03.2020;1.00
Россия;Туапсе;17.04.2020;3.00
Россия;Туапсе;18.03.2020;1.20
Россия;Туапсе;18.04.2020;3.40
Россия;Туапсе;19.03.2020;1.20
Россия;Туапсе;19.04.2020;3.70
Россия;Туапсе;20.03.2020;1.20
Россия;Туапсе;20.04.2020;3.00
Россия;Туапсе;21.03.2020;2.10
Россия;Туапсе;21.04.2020;2.90
Россия;Туапсе;22.03.2020;2.60
Россия;Туапсе;22.04.2020;2.90
Россия;Туапсе;23.02.2020;2.60
Россия;Туапсе;23.03.2020;1.20
Россия;Туапсе;23.04.2020;2.90
Россия;Туапсе;24.02.2020;2.90
Россия;Туапсе;24.03.2020;1.30
Россия;Туапсе;24.04.2020;2.80
Россия;Туапсе;25.02.2020;1.00
Россия;Туапсе;25.03.2020;1.20
Россия;Туапсе;25.04.2020;3.20
Россия;Туапсе;26.02.2020;0.90
Россия;Туапсе;26.03.2020;1.20
Россия;Туапсе;26.04.2020;3.50
Россия;Туапсе;27.02.2020;1.00
Россия;Туапсе;27.03.2020;1.30
Россия;Туапсе;27.04.2020;2.80
Россия;Туапсе;28.02.2020;1.20
Россия;Туапсе;28.03.2020;2.60
Россия;Туапсе;29.02.2020;2.30
Россия;Туапсе;29.03.2020;3.30
Россия;Туапсе;30.03.2020;2.90
Россия;Туапсе;31.03.2020;2.90
Россия;Туймазы;01.03.2020;2.90
Россия;Туймазы;01.04.2020;3.70
Россия;Туймазы;02.03.2020;1.10
Россия;Туймазы;02.04.2020;3.70
Россия;Туймазы;03.03.2020;1.10
Россия;Туймазы;03.04.2020;3.50
Россия;Туймазы;04.03.2020;1.10
Россия;Туймазы;04.04.2020;3.70
Россия;Туймазы;05.03.2020;1.00
Россия;Туймазы;05.04.2020;3.90
Россия;Туймазы;06.03.2020;1.00
Россия;Туймазы;06.04.2020;3.10
Россия;Туймазы;07.03.2020;2.20
Россия;Туймазы;07.04.2020;3.00
Россия;Туймазы;08.03.2020;2.60
Россия;Туймазы;08.04.2020;3.00
Россия;Туймазы;09.03.2020;2.90
Россия;Туймазы;09.04.2020;2.90
Россия;Туймазы;10.03.2020;1.10
Россия;Туймазы;10.04.2020;2.70
Россия;Туймазы;11.03.2020;1.10
Россия;Туймазы;11.04.2020;3.10
Россия;Туймазы;12.03.2020;1.10
Россия;Туймазы;12.04.2020;3.50
Россия;Туймазы;13.03.2020;1.00
Россия;Туймазы;13.04.2020;2.70
Россия;Туймазы;14.03.2020;2.20
Россия;Туймазы;14.04.2020;2.80
Россия;Туймазы;15.03.2020;3.00
Россия;Туймазы;15.04.2020;2.60
Россия;Туймазы;16.03.2020;1.20
Россия;Туймазы;16.04.2020;2.70
Россия;Туймазы;17.03.2020;1.10
Россия;Туймазы;17.04.2020;2.60
Россия;Туймазы;18.03.2020;1.20
Россия;Туймазы;18.04.2020;3.20
Россия;Туймазы;19.03.2020;1.20
Россия;Туймазы;19.04.2020;3.30
Россия;Туймазы;20.03.2020;1.20
Россия;Туймазы;20.04.2020;2.90
Россия;Туймазы;21.03.2020;2.40
Россия;Туймазы;21.04.2020;2.90
Россия;Туймазы;22.03.2020;3.00
Россия;Туймазы;22.04.2020;2.90
Россия;Туймазы;23.02.2020;2.70
Россия;Туймазы;23.03.2020;1.60
Россия;Туймазы;23.04.2020;2.90
Россия;Туймазы;24.02.2020;2.80
Россия;Туймазы;24.03.2020;1.70
Россия;Туймазы;24.04.2020;2.80
Россия;Туймазы;25.02.2020;1.20
Россия;Туймазы;25.03.2020;1.70
Россия;Туймазы;25.04.2020;3.20
Россия;Туймазы;26.02.2020;1.20
Россия;Туймазы;26.03.2020;1.70
Россия;Туймазы;26.04.2020;3.40
Россия;Туймазы;27.02.2020;1.20
Россия;Туймазы;27.03.2020;1.60
Россия;Туймазы;27.04.2020;2.50
Россия;Туймазы;28.02.2020;1.10
Россия;Туймазы;28.03.2020;2.80
Россия;Туймазы;29.02.2020;2.30
Россия;Туймазы;29.03.2020;3.50
Россия;Туймазы;30.03.2020;3.10
Россия;Туймазы;31.03.2020;3.10
Россия;Тула;01.03.2020;2.60
Россия;Тула;01.04.2020;3.30
Россия;Тула;02.03.2020;0.60
Россия;Тула;02.04.2020;3.20
Россия;Тула;03.03.2020;0.50
Россия;Тула;03.04.2020;3.00
Россия;Тула;04.03.2020;0.40
Россия;Тула;04.04.2020;3.30
Россия;Тула;05.03.2020;0.40
Россия;Тула;05.04.2020;3.70
Россия;Тула;06.03.2020;0.50
Россия;Тула;06.04.2020;2.60
Россия;Тула;07.03.2020;1.80
Россия;Тула;07.04.2020;2.60
Россия;Тула;08.03.2020;2.50
Россия;Тула;08.04.2020;2.50
Россия;Тула;09.03.2020;2.60
Россия;Тула;09.04.2020;2.30
Россия;Тула;10.03.2020;0.50
Россия;Тула;10.04.2020;2.30
Россия;Тула;11.03.2020;0.40
Россия;Тула;11.04.2020;3.00
Россия;Тула;12.03.2020;0.40
Россия;Тула;12.04.2020;3.40
Россия;Тула;13.03.2020;0.50
Россия;Тула;13.04.2020;2.20
Россия;Тула;14.03.2020;1.80
Россия;Тула;14.04.2020;2.30
Россия;Тула;15.03.2020;2.80
Россия;Тула;15.04.2020;2.20
Россия;Тула;16.03.2020;0.60
Россия;Тула;16.04.2020;2.40
Россия;Тула;17.03.2020;0.90
Россия;Тула;17.04.2020;2.40
Россия;Тула;18.03.2020;0.90
Россия;Тула;18.04.2020;3.20
Россия;Тула;19.03.2020;1.00
Россия;Тула;19.04.2020;3.70
Россия;Тула;20.03.2020;1.00
Россия;Тула;20.04.2020;2.40
Россия;Тула;21.03.2020;2.40
Россия;Тула;21.04.2020;2.30
Россия;Тула;22.03.2020;2.90
Россия;Тула;22.04.2020;2.40
Россия;Тула;23.02.2020;2.70
Россия;Тула;23.03.2020;1.20
Россия;Тула;23.04.2020;2.30
Россия;Тула;24.02.2020;2.70
Россия;Тула;24.03.2020;1.20
Россия;Тула;24.04.2020;2.20
Россия;Тула;25.02.2020;0.50
Россия;Тула;25.03.2020;1.10
Россия;Тула;25.04.2020;2.90
Россия;Тула;26.02.2020;0.50
Россия;Тула;26.03.2020;1.10
Россия;Тула;26.04.2020;3.40
Россия;Тула;27.02.2020;0.50
Россия;Тула;27.03.2020;1.10
Россия;Тула;27.04.2020;2.10
Россия;Тула;28.02.2020;0.50
Россия;Тула;28.03.2020;2.80
Россия;Тула;29.02.2020;2.00
Россия;Тула;29.03.2020;3.30
Россия;Тула;30.03.2020;2.90
Россия;Тула;31.03.2020;3.30
Россия;Тюмень;01.03.2020;2.70
Россия;Тюмень;01.04.2020;3.30
Россия;Тюмень;02.03.2020;0.70
Россия;Тюмень;02.04.2020;3.40
Россия;Тюмень;03.03.2020;0.70
Россия;Тюмень;03.04.2020;3.40
Россия;Тюмень;04.03.2020;0.70
Россия;Тюмень;04.04.2020;3.80
Россия;Тюмень;05.03.2020;0.60
Россия;Тюмень;05.04.2020;4.00
Россия;Тюмень;06.03.2020;0.70
Россия;Тюмень;06.04.2020;3.20
Россия;Тюмень;07.03.2020;2.00
Россия;Тюмень;07.04.2020;3.30
Россия;Тюмень;08.03.2020;2.50
Россия;Тюмень;08.04.2020;3.30
Россия;Тюмень;09.03.2020;2.70
Россия;Тюмень;09.04.2020;3.10
Россия;Тюмень;10.03.2020;0.70
Россия;Тюмень;10.04.2020;3.00
Россия;Тюмень;11.03.2020;0.70
Россия;Тюмень;11.04.2020;3.40
Россия;Тюмень;12.03.2020;0.70
Россия;Тюмень;12.04.2020;3.60
Россия;Тюмень;13.03.2020;0.70
Россия;Тюмень;13.04.2020;2.60
Россия;Тюмень;14.03.2020;2.00
Россия;Тюмень;14.04.2020;2.70
Россия;Тюмень;15.03.2020;2.80
Россия;Тюмень;15.04.2020;2.70
Россия;Тюмень;16.03.2020;0.80
Россия;Тюмень;16.04.2020;2.60
Россия;Тюмень;17.03.2020;0.90
Россия;Тюмень;17.04.2020;2.70
Россия;Тюмень;18.03.2020;1.20
Россия;Тюмень;18.04.2020;3.30
Россия;Тюмень;19.03.2020;1.20
Россия;Тюмень;19.04.2020;3.60
Россия;Тюмень;20.03.2020;1.20
Россия;Тюмень;20.04.2020;2.60
Россия;Тюмень;21.03.2020;2.40
Россия;Тюмень;21.04.2020;2.50
Россия;Тюмень;22.03.2020;2.80
Россия;Тюмень;22.04.2020;2.50
Россия;Тюмень;23.02.2020;2.50
Россия;Тюмень;23.03.2020;1.20
Россия;Тюмень;23.04.2020;2.60
Россия;Тюмень;24.02.2020;2.70
Россия;Тюмень;24.03.2020;1.20
Россия;Тюмень;24.04.2020;2.50
Россия;Тюмень;25.02.2020;0.80
Россия;Тюмень;25.03.2020;1.20
Россия;Тюмень;25.04.2020;3.10
Россия;Тюмень;26.02.2020;0.80
Россия;Тюмень;26.03.2020;1.30
Россия;Тюмень;26.04.2020;3.30
Россия;Тюмень;27.02.2020;0.80
Россия;Тюмень;27.03.2020;1.30
Россия;Тюмень;27.04.2020;2.40
Россия;Тюмень;28.02.2020;0.70
Россия;Тюмень;28.03.2020;3.00
Россия;Тюмень;29.02.2020;2.00
Россия;Тюмень;29.03.2020;3.50
Россия;Тюмень;30.03.2020;2.90
Россия;Тюмень;31.03.2020;3.10
Россия;Узловая;01.03.2020;3.00
Россия;Узловая;01.04.2020;3.30
Россия;Узловая;02.03.2020;1.60
Россия;Узловая;02.04.2020;3.20
Россия;Узловая;03.03.2020;1.50
Россия;Узловая;03.04.2020;3.10
Россия;Узловая;04.03.2020;1.50
Россия;Узловая;04.04.2020;3.40
Россия;Узловая;05.03.2020;1.30
Россия;Узловая;05.04.2020;3.70
Россия;Узловая;06.03.2020;1.50
Россия;Узловая;06.04.2020;2.80
Россия;Узловая;07.03.2020;2.40
Россия;Узловая;07.04.2020;2.70
Россия;Узловая;08.03.2020;2.70
Россия;Узловая;08.04.2020;2.70
Россия;Узловая;09.03.2020;3.10
Россия;Узловая;09.04.2020;2.60
Россия;Узловая;10.03.2020;1.30
Россия;Узловая;10.04.2020;2.60
Россия;Узловая;11.03.2020;1.40
Россия;Узловая;11.04.2020;3.20
Россия;Узловая;12.03.2020;1.40
Россия;Узловая;12.04.2020;3.50
Россия;Узловая;13.03.2020;1.40
Россия;Узловая;13.04.2020;2.50
Россия;Узловая;14.03.2020;2.50
Россия;Узловая;14.04.2020;2.60
Россия;Узловая;15.03.2020;3.10
Россия;Узловая;15.04.2020;2.60
Россия;Узловая;16.03.2020;1.50
Россия;Узловая;16.04.2020;2.70
Россия;Узловая;17.03.2020;1.70
Россия;Узловая;17.04.2020;2.70
Россия;Узловая;18.03.2020;1.80
Россия;Узловая;18.04.2020;3.40
Россия;Узловая;19.03.2020;1.80
Россия;Узловая;19.04.2020;3.70
Россия;Узловая;20.03.2020;1.80
Россия;Узловая;20.04.2020;2.80
Россия;Узловая;21.03.2020;2.80
Россия;Узловая;21.04.2020;2.70
Россия;Узловая;22.03.2020;3.10
Россия;Узловая;22.04.2020;2.80
Россия;Узловая;23.02.2020;3.10
Россия;Узловая;23.03.2020;2.00
Россия;Узловая;23.04.2020;2.70
Россия;Узловая;24.02.2020;3.20
Россия;Узловая;24.03.2020;1.90
Россия;Узловая;24.04.2020;2.60
Россия;Узловая;25.02.2020;1.50
Россия;Узловая;25.03.2020;1.80
Россия;Узловая;25.04.2020;3.20
Россия;Узловая;26.02.2020;1.50
Россия;Узловая;26.03.2020;1.80
Россия;Узловая;26.04.2020;3.60
Россия;Узловая;27.02.2020;1.50
Россия;Узловая;27.03.2020;1.80
Россия;Узловая;27.04.2020;2.70
Россия;Узловая;28.02.2020;1.40
Россия;Узловая;28.03.2020;2.90
Россия;Узловая;29.02.2020;2.70
Россия;Узловая;29.03.2020;3.40
Россия;Узловая;30.03.2020;2.90
Россия;Узловая;31.03.2020;3.20
Россия;Улан-Удэ;01.03.2020;2.70
Россия;Улан-Удэ;01.04.2020;3.70
Россия;Улан-Удэ;02.03.2020;0.80
Россия;Улан-Удэ;02.04.2020;3.80
Россия;Улан-Удэ;03.03.2020;0.70
Россия;Улан-Удэ;03.04.2020;3.70
Россия;Улан-Удэ;04.03.2020;0.70
Россия;Улан-Удэ;04.04.2020;4.00
Россия;Улан-Удэ;05.03.2020;0.70
Россия;Улан-Удэ;05.04.2020;4.20
Россия;Улан-Удэ;06.03.2020;0.70
Россия;Улан-Удэ;06.04.2020;3.20
Россия;Улан-Удэ;07.03.2020;2.00
Россия;Улан-Удэ;07.04.2020;3.20
Россия;Улан-Удэ;08.03.2020;2.50
Россия;Улан-Удэ;08.04.2020;3.10
Россия;Улан-Удэ;09.03.2020;2.70
Россия;Улан-Удэ;09.04.2020;3.10
Россия;Улан-Удэ;10.03.2020;0.80
Россия;Улан-Удэ;10.04.2020;2.90
Россия;Улан-Удэ;11.03.2020;0.70
Россия;Улан-Удэ;11.04.2020;3.40
Россия;Улан-Удэ;12.03.2020;0.70
Россия;Улан-Удэ;12.04.2020;3.80
Россия;Улан-Удэ;13.03.2020;0.70
Россия;Улан-Удэ;13.04.2020;2.90
Россия;Улан-Удэ;14.03.2020;2.00
Россия;Улан-Удэ;14.04.2020;3.00
Россия;Улан-Удэ;15.03.2020;2.60
Россия;Улан-Удэ;15.04.2020;2.90
Россия;Улан-Удэ;16.03.2020;0.70
Россия;Улан-Удэ;16.04.2020;2.80
Россия;Улан-Удэ;17.03.2020;0.70
Россия;Улан-Удэ;17.04.2020;2.70
Россия;Улан-Удэ;18.03.2020;0.70
Россия;Улан-Удэ;18.04.2020;3.40
Россия;Улан-Удэ;19.03.2020;0.80
Россия;Улан-Удэ;19.04.2020;3.80
Россия;Улан-Удэ;20.03.2020;0.80
Россия;Улан-Удэ;20.04.2020;2.80
Россия;Улан-Удэ;21.03.2020;2.10
Россия;Улан-Удэ;21.04.2020;2.70
Россия;Улан-Удэ;22.03.2020;2.60
Россия;Улан-Удэ;22.04.2020;2.70
Россия;Улан-Удэ;23.02.2020;2.60
Россия;Улан-Удэ;23.03.2020;1.00
Россия;Улан-Удэ;23.04.2020;2.60
Россия;Улан-Удэ;24.02.2020;2.60
Россия;Улан-Удэ;24.03.2020;1.10
Россия;Улан-Удэ;24.04.2020;2.60
Россия;Улан-Удэ;25.02.2020;2.30
Россия;Улан-Удэ;25.03.2020;1.40
Россия;Улан-Удэ;25.04.2020;3.00
Россия;Улан-Удэ;26.02.2020;1.10
Россия;Улан-Удэ;26.03.2020;1.40
Россия;Улан-Удэ;26.04.2020;3.30
Россия;Улан-Удэ;27.02.2020;0.80
Россия;Улан-Удэ;27.03.2020;1.50
Россия;Улан-Удэ;27.04.2020;2.40
Россия;Улан-Удэ;28.02.2020;0.70
Россия;Улан-Удэ;28.03.2020;2.80
Россия;Улан-Удэ;29.02.2020;2.10
Россия;Улан-Удэ;29.03.2020;3.80
Россия;Улан-Удэ;30.03.2020;3.30
Россия;Улан-Удэ;31.03.2020;3.50
Россия;Ульяновск;01.03.2020;2.80
Россия;Ульяновск;01.04.2020;3.40
Россия;Ульяновск;02.03.2020;1.00
Россия;Ульяновск;02.04.2020;3.40
Россия;Ульяновск;03.03.2020;0.80
Россия;Ульяновск;03.04.2020;3.20
Россия;Ульяновск;04.03.2020;0.80
Россия;Ульяновск;04.04.2020;3.50
Россия;Ульяновск;05.03.2020;0.70
Россия;Ульяновск;05.04.2020;3.80
Россия;Ульяновск;06.03.2020;0.80
Россия;Ульяновск;06.04.2020;3.00
Россия;Ульяновск;07.03.2020;2.20
Россия;Ульяновск;07.04.2020;2.90
Россия;Ульяновск;08.03.2020;2.60
Россия;Ульяновск;08.04.2020;2.80
Россия;Ульяновск;09.03.2020;3.00
Россия;Ульяновск;09.04.2020;2.70
Россия;Ульяновск;10.03.2020;0.80
Россия;Ульяновск;10.04.2020;2.60
Россия;Ульяновск;11.03.2020;0.80
Россия;Ульяновск;11.04.2020;3.30
Россия;Ульяновск;12.03.2020;0.80
Россия;Ульяновск;12.04.2020;3.70
Россия;Ульяновск;13.03.2020;0.80
Россия;Ульяновск;13.04.2020;2.80
Россия;Ульяновск;14.03.2020;2.20
Россия;Ульяновск;14.04.2020;2.60
Россия;Ульяновск;15.03.2020;2.90
Россия;Ульяновск;15.04.2020;2.50
Россия;Ульяновск;16.03.2020;1.00
Россия;Ульяновск;16.04.2020;2.60
Россия;Ульяновск;17.03.2020;1.20
Россия;Ульяновск;17.04.2020;2.60
